id,key,value,type 
3897536066,power,pole,powe
3897536067,power,pole,powe
3897536068,power,pole,powe
3897536069,power,pole,powe
3897536070,power,pole,powe
3897536071,power,pole,powe
3897536072,power,pole,powe
3897536073,power,pole,powe
3897536074,power,pole,powe
3897536075,power,pole,powe
3897536076,power,pole,powe
3897536077,power,pole,powe
3897536078,power,pole,powe
3897536079,power,pole,powe
3897536080,power,pole,powe
3897536081,power,pole,powe
3897536084,power,portal,powe
3897536085,power,insulator,powe
3897537857,power,pole,powe
3897537860,power,insulator,powe
3897537861,power,pole,powe
3900802618,amenity,place_of_worship,amenit
3900802618,religion,jewish,religio
3906736233,highway,traffic_signals,highwa
3906736233,traffic_signals,signal,traffic_signal
3909515268,entrance,yes,entranc
3909515269,entrance,yes,entranc
3923836171,brand,Costco,bran
3923836171,wikidata,Q715583,brand
3923836171,wikipedia,en:Costco,brand
3923836171,name,Costco,nam
3923836171,operator,Costco,operato
3923836171,shop,wholesale,sho
3923836513,brand,Target,bran
3923836513,wikidata,Q1046951,brand
3923836513,wikipedia,en:Target Corporation,brand
3923836513,name,Target,nam
3923836513,opening_hours,Mo-Sa 08:00-23:00; 08:00-22:00,opening_hour
3923836513,shop,department_store,sho
3924753120,crossing,zebra,crossin
3924753120,highway,crossing,highwa
3924753120,sloped_curb,yes,sloped_cur
3924753120,tactile_paving,yes,tactile_pavin
3924753122,crossing,zebra,crossin
3924753122,highway,crossing,highwa
3924753122,sloped_curb,yes,sloped_cur
3924753122,tactile_paving,yes,tactile_pavin
3924753129,crossing,zebra,crossin
3924753129,highway,crossing,highwa
3924753129,sloped_curb,yes,sloped_cur
3924753129,tactile_paving,yes,tactile_pavin
3924753131,crossing,zebra,crossin
3924753131,highway,crossing,highwa
3924753131,sloped_curb,yes,sloped_cur
3924753131,tactile_paving,no,tactile_pavin
3924754066,crossing,zebra,crossin
3924754066,highway,crossing,highwa
3924754066,sloped_curb,yes,sloped_cur
3924754066,tactile_paving,yes,tactile_pavin
3924754068,crossing,unmarked,crossin
3924754068,highway,crossing,highwa
3924754073,highway,stop,highwa
3924754085,crossing,unmarked,crossin
3924754085,highway,crossing,highwa
3924754085,sloped_curb,yes,sloped_cur
3924754085,tactile_paving,yes,tactile_pavin
3924754090,crossing,unmarked,crossin
3924754090,highway,crossing,highwa
3924754090,sloped_curb,yes,sloped_cur
3924754095,crossing,unmarked,crossin
3924754095,highway,crossing,highwa
3924754095,sloped_curb,yes,sloped_cur
3924754098,crossing,unmarked,crossin
3924754098,highway,crossing,highwa
3924754098,sloped_curb,yes,sloped_cur
3924754099,amenity,parking_entrance,amenit
3924754115,leisure,playground,leisur
3925679576,traffic_calming,yes,traffic_calmin
3944471882,amenity,cafe,amenit
3944471882,cuisine,gelato,cuisin
3944471882,name,Dolcezza Gelator,nam
3945112160,name,Arhaus,nam
3945112160,shop,furniture,sho
3945112162,amenity,pharmacy,amenit
3945112162,dispensing,yes,dispensin
3945112162,name,CVS,nam
3945112163,name,Global Cleaners,nam
3945112163,shop,dry_cleaning,sho
3945112164,amenity,restaurant,amenit
3945112164,name,Jimmy John's,nam
3945112165,name,LA Fitness,nam
3945112165,sport,gymnastics,spor
3945112166,name,Nest 301,nam
3945112166,shop,interior_decoration,sho
3945112167,amenity,restaurant,amenit
3945112167,name,Seasons 52,nam
3945112168,amenity,cafe,amenit
3945112168,name,Starbucks,nam
3953866543,highway,traffic_signals,highwa
3953866547,crossing,zebra,crossin
3953866547,highway,crossing,highwa
3953866547,tactile_paving,yes,tactile_pavin
3953898555,highway,turning_loop,highwa
3955677781,barrier,swing_gate,barrie
3955677781,bicycle,yes,bicycl
3955677781,foot,yes,foo
3955677781,motor_vehicle,no,motor_vehicl
3955782150,highway,stop,highwa
3955782151,highway,stop,highwa
3955782152,highway,stop,highwa
3955782156,highway,stop,highwa
3955782958,highway,stop,highwa
3955782959,entrance,main,entranc
3955782962,amenity,parking_entrance,amenit
3955782978,barrier,lift_gate,barrie
3955852589,amenity,parking_entrance,amenit
3955852590,conditional,no @ Sa-Su 07:00-19:00,access
3955852590,barrier,swing_gate,barrie
3955852590,bicycle,yes,bicycl
3955852590,foot,yes,foo
3956152096,city,Silver Spring,addr
3956152096,housenumber,8626,addr
3956152096,postcode,20910,addr
3956152096,state,MD,addr
3956152096,street,Colesville Road,addr
3956152096,amenity,restaurant,amenit
3956152096,cuisine,ethiopian,cuisin
3956152096,name,"Abol, Ethiopian restaurant",nam
3956152096,phone,301-650-0061,phon
3956155331,source,survey,sourc
3956155331,traffic_calming,bump,traffic_calmin
3956155332,source,survey,sourc
3956155332,traffic_calming,bump,traffic_calmin
3956155334,source,survey,sourc
3956155334,traffic_calming,bump,traffic_calmin
3956155338,source,survey,sourc
3956155338,traffic_calming,bump,traffic_calmin
3956155339,source,survey,sourc
3956155339,traffic_calming,bump,traffic_calmin
3956155354,source,survey,sourc
3956155354,traffic_calming,bump,traffic_calmin
3956155355,source,survey,sourc
3956155355,traffic_calming,bump,traffic_calmin
3956155356,source,survey,sourc
3956155356,traffic_calming,bump,traffic_calmin
3956155357,source,survey,sourc
3956155357,traffic_calming,bump,traffic_calmin
3956155400,leisure,picnic_table,leisur
3957592756,leisure,playground,leisur
3957592756,source,Bing,sourc
3987114884,name,Kemp Mill Beer & Wine,nam
3987114885,name,Kosher Grocery Store,nam
3996545357,city,College Park,addr
3996545357,housenumber,3711,addr
3996545357,postcode,20740,addr
3996545357,state,MD,addr
3996545357,street,Campus Drive,addr
3996545357,amenity,fast_food,amenit
3996545357,cuisine,"Taiwanese_Food,_Bubble_Tea_Cafe",cuisin
3996545357,name,Jumbo Jumbo Cafe,nam
3996545357,opening_hours,10:30 - 22:00,opening_hour
3996545357,outdoor_seating,no,outdoor_seatin
3996545357,smoking,no,smokin
3996545357,takeaway,yes,takeawa
3996545357,website,http://jumbojumbocafe.com/fourth-store,websit
4000786674,highway,traffic_signals,highwa
4013664513,entrance,yes,entranc
4013664529,entrance,yes,entranc
4015512341,entrance,yes,entranc
4015512343,entrance,yes,entranc
4025014129,highway,traffic_signals,highwa
4025014129,traffic_signals,signal,traffic_signal
4025014147,crossing,zebra,crossin
4025014147,highway,crossing,highwa
4025014148,crossing,zebra,crossin
4025014148,highway,crossing,highwa
4025043734,highway,traffic_signals,highwa
4025043734,traffic_signals,signal,traffic_signal
4029351075,highway,traffic_signals,highwa
4029351075,traffic_signals,signal,traffic_signal
4029352015,crossing,zebra,crossin
4029352015,highway,crossing,highwa
4057655862,highway,traffic_signals,highwa
4057655862,traffic_signals,signal,traffic_signal
4059214778,traffic_calming,bump,traffic_calmin
4059215890,crossing,zebra,crossin
4059215890,highway,crossing,highwa
4059215893,crossing,zebra,crossin
4059215893,highway,crossing,highwa
4059215898,crossing,zebra,crossin
4059215898,highway,crossing,highwa
4059215903,highway,turning_circle,highwa
4059225178,highway,traffic_signals,highwa
4059225178,traffic_signals,signal,traffic_signal
4059254103,traffic_calming,bump,traffic_calmin
4063880148,amenity,restaurant,amenit
4063880148,name,Booeymongers,nam
4063880152,highway,speed_camera,highwa
4063892889,description,Montgomery County Board of Elections - voting location,descriptio
4063892889,name,Election Day Polling Location,nam
4063924794,city,Chevy Chase,addr
4063924794,housenumber,7013-B,addr
4063924794,postcode,20815,addr
4063924794,state,MD,addr
4063924794,street,Brookville Road,addr
4063924794,description,"Village Office for the Village of Martin's Additions (an incorporated municipality in Montgomery County, Maryland)",descriptio
4063924794,name,Village of Martin's Additions,nam
4063924794,office,government,offic
4063924794,opening_hours,08:30-17:00,opening_hour
4063924795,city,Chevy Chase,addr
4063924795,housenumber,7013-A,addr
4063924795,postcode,20815,addr
4063924795,state,MD,addr
4063924795,street,Brookville Road,addr
4063924795,name,Artists' Cooperative,nam
4063924795,operator,Nicole Bourget,operato
4063924795,tourism,gallery,touris
4063988103,amenity,fuel,amenit
4063988531,amenity,atm,amenit
4063988531,drive_through,no,drive_throug
4063988531,name,Chevy Chase Bank,nam
4063993089,amenity,atm,amenit
4063993089,name,Chevy Chase Bank,nam
4063993089,operator,Chevy Chase Bank,operato
4063996952,amenity,library,amenit
4063996952,name,Book Drop (24 hr),nam
4063996952,operator,"Chevy Chase Library (Montgomery County, MD)",operato
4064025727,amenity,school,amenit
4064025727,name,Levine School of Music (Maryland Campus),nam
4064035303,description,https://www.bsomusic.org,descriptio
4064035303,name,Baltimore Symphony Orchestra,nam
4064548401,barrier,bollard,barrie
4064548401,bicycle,yes,bicycl
4064548401,foot,yes,foo
4064548401,motor_vehicle,no,motor_vehicl
4064557221,barrier,bollard,barrie
4064557221,bicycle,yes,bicycl
4064557221,foot,yes,foo
4064557221,motor_vehicle,no,motor_vehicl
4065880114,name,B-CC High School Marquee,nam
4069667206,power,insulator,powe
4069667235,power,insulator,powe
4072821893,name,East Bethesda,nam
4072821893,place,suburb,plac
4072849124,highway,traffic_signals,highwa
4072849124,source,survey,sourc
4081478416,amenity,bicycle_parking,amenit
4081478416,bicycle_parking,stands,bicycle_parkin
4081478416,capacity,8,capacit
4081478416,covered,no,covere
4081480090,amenity,bicycle_parking,amenit
4081480090,capacity,32,capacit
4081480090,covered,yes,covere
4082353874,conditional,no @ Sa-Su 07:00-19:00,access
4082353874,barrier,swing_gate,barrie
4096188321,city,Hyattsville,addr
4096188321,housenumber,3702,addr
4096188321,postcode,20782,addr
4096188321,state,MD,addr
4096188321,street,East-West Highway,addr
4096188321,brand,Safeway,bran
4096188321,wikidata,Q1508234,brand
4096188321,wikipedia,en:Safeway Inc.,brand
4096188321,level,0,leve
4096188321,name,Safeway,nam
4096188321,note,"Includes a Bakery, Floral Department, Pharmacy, Starbucks, Deli, Fish Market, Movie Rentals, Sushi Bar, Olive Bar, and Coinstar",not
4096188321,opening_hours,24/7,opening_hour
4096188321,phone,+1-301-955-1941,phon
4096188321,shop,supermarket,sho
4096188321,website,https://local.safeway.com/md/hyattsville-3274.html,websit
4097929690,bench,no,benc
4097929690,covered,no,covere
4097929690,highway,bus_stop,highwa
4097929690,name,XFINITY Center Student Entrance / Lot 6,nam
4097929690,network,UMD,networ
4097929690,public_transport,platform,public_transpor
4097929690,shelter,no,shelte
4102621408,city,Hyattsville,addr
4102621408,housenumber,6451,addr
4102621408,postcode,20782,addr
4102621408,state,MD,addr
4102621408,street,America Boulevard,addr
4102621408,amenity,fast_food,amenit
4102621408,brand,Five Guys,bran
4102621408,wikidata,Q1131810,brand
4102621408,wikipedia,en:Five Guys,brand
4102621408,cuisine,burger,cuisin
4102621408,name,Five Guys,nam
4102621408,opening_hours,Su-Sa 11:00-22:00,opening_hour
4102621408,phone,+1-301-209-0880,phon
4102621408,smoking,no,smokin
4102621408,takeaway,yes,takeawa
4102621408,website,http://gofiveguys.com/menu/hyattsville/,websit
4102621409,city,Hyattsville,addr
4102621409,housenumber,6450,addr
4102621409,postcode,20782,addr
4102621409,state,MD,addr
4102621409,street,America Boulevard,addr
4102621409,amenity,restaurant,amenit
4102621409,cuisine,Cajun,cuisin
4102621409,delivery,yes,deliver
4102621409,name,Beclaws,nam
4102621409,phone,(240)833-3428,phon
4102621409,smoking,no,smokin
4102621409,takeaway,yes,takeawa
4102621409,website,http://www.beclaws.co/,websit
4102621410,brand,T-Mobile,bran
4102621410,wikidata,Q327634,brand
4102621410,wikipedia,en:T-Mobile,brand
4102621410,name,T-Mobile,nam
4102621410,shop,mobile_phone,sho
4102621411,name,Bob's Discount Furniture,nam
4102621411,shop,furniture,sho
4102621412,amenity,restaurant,amenit
4102621412,delivery,yes,deliver
4102621412,name,Jerry's Subs & Pizza,nam
4102621412,takeaway,yes,takeawa
4102660478,city,College Park,addr
4102660478,state,MD,addr
4102660478,amenity,cafe,amenit
4102660478,brand,Starbucks,bran
4102660478,wikidata,Q37158,brand
4102660478,wikipedia,en:Starbucks,brand
4102660478,cuisine,coffee_shop,cuisin
4102660478,name,Starbucks,nam
4102660478,outdoor_seating,no,outdoor_seatin
4102660478,smoking,no,smokin
4102660478,takeaway,yes,takeawa
4102660479,city,College Park,addr
4102660479,housenumber,8150,addr
4102660479,postcode,20740,addr
4102660479,state,MD,addr
4102660479,street,Baltimore Avenue,addr
4102660479,amenity,restaurant,amenit
4102660479,name,NuVegan Cafe,nam
4102660479,takeaway,yes,takeawa
4102660479,website,http://nuvegancafe.com/,websit
4102660480,city,College Park,addr
4102660480,housenumber,8300,addr
4102660480,postcode,20740,addr
4102660480,state,MD,addr
4102660480,street,Baltimore Avenue,addr
4102660480,amenity,restaurant,amenit
4102660480,cuisine,asian,cuisin
4102660480,delivery,no,deliver
4102660480,name,Shanghai Tokyo Cafe,nam
4102660480,phone,+1 301 220 1998,phon
4102660480,website,https://www.shanghaitokyocafemd.com/,websit
4106769806,highway,turning_circle,highwa
4131656975,highway,bus_stop,highwa
4131656976,highway,bus_stop,highwa
4131656978,highway,bus_stop,highwa
4131674655,highway,bus_stop,highwa
4131674656,highway,bus_stop,highwa
4131680039,highway,bus_stop,highwa
4131680040,highway,bus_stop,highwa
4131680041,highway,bus_stop,highwa
4164014304,amenity,bank,amenit
4164014304,name,Signal Financial FCU,nam
4167867097,housenumber,4760,addr
4167867097,street,Bethesda Avenue,addr
4167867097,amenity,restaurant,amenit
4167867097,name,Paul,nam
4176686394,city,Silvers Spring,addr
4176686394,postcode,20901,addr
4176686394,state,MD,addr
4176686394,street,University Boulevard East,addr
4176686394,amenity,bench,amenit
4176686394,backrest,no,backres
4176686394,colour,black,colou
4176686394,material,metal,materia
4176686394,seats,3,seat
4176755493,amenity,bicycle_parking,amenit
4176755493,bicycle_parking,rack,bicycle_parkin
4176755493,capacity,8,capacit
4176755493,lit,yes,li
4176755493,operator,Montgomery Blair High School,operato
4179363973,amenity,bicycle_repair_station,amenit
4179363973,brand,Dero,bran
4179363973,note,Sligo Creek Trail,not
4179363973,opening_hours,24/7,opening_hour
4179363973,bicycle:pump,yes,service
4194401591,barrier,yes,barrie
4201281645,barrier,lift_gate,barrie
4202150519,city,Silver Spring,addr
4202150519,housenumber,1300,addr
4202150519,postcode,20910,addr
4202150519,state,MD,addr
4202150519,street,Spring Street,addr
4202150519,unit,120,addr
4202150519,facebook,https://www.facebook.com/DuBoff-and-Associates-Chartered-1384147545173682/,contact
4202150519,google_plus,https://plus.google.com/107867516141705468569/about,contact
4202150519,phone,+1 301 4953131,contact
4202150519,twitter,https://twitter.com/BrandonDuBoff,contact
4202150519,website,http://dubofflawgroup.com/,contact
4202150519,name,"DuBoff & Associates, Chartered",nam
4202150519,office,lawyer,offic
4202150519,opening_hours,Mo-Fr 09:00-17:00,opening_hour
4208482891,housenumber,4711,addr
4208482891,postcode,20814,addr
4208482891,street,Chase Avenue,addr
4208482891,leisure,fitness_centre,leisur
4208482891,name,Flying Kick Tae Kwon Do and Fitness Center,nam
4208482891,opening_hours,Mo-Su 08:00-20:30,opening_hour
4208482891,phone,3019510543,phon
4208482891,website,http://flyingkicktkd.com,websit
4208482894,housenumber,4707,addr
4208482894,postcode,20814,addr
4208482894,street,Chase Avenue,addr
4208482894,amenity,fast_food,amenit
4208482894,cuisine,italian_pizza;mediterranean;italian,cuisin
4208482894,name,Besta Pizza,nam
4208482894,opening_hours,Mo-Su 10:00-22:00,opening_hour
4208482894,phone,3016571114,phon
4208482894,website,http://www.urbanspoon.com/cities/7-washington-dc/restaurants/100575-besta-pizza,websit
4210075190,access,no,acces
4210075190,barrier,gate,barrie
4210942226,amenity,parking_entrance,amenit
4230165961,leisure,park,leisur
4230165961,name,Maple Avenue Community Garden,nam
4238244822,entrance,yes,entranc
4238244837,entrance,yes,entranc
4238244838,amenity,bicycle_parking,amenit
4238244838,bicycle_parking,stands,bicycle_parkin
4238244838,covered,yes,covere
4238244839,amenity,bicycle_parking,amenit
4238244839,bicycle_parking,stands,bicycle_parkin
4238244839,covered,no,covere
4243464164,city,Hyattsville,addr
4243464164,housenumber,3704,addr
4243464164,postcode,20781,addr
4243464164,state,MD,addr
4243464164,street,East-West Highway,addr
4243464164,level,0,leve
4243464164,name,Unleashed,nam
4243464164,operator,Petco,operato
4243464164,phone,+1-301-683-3963,phon
4243464164,shop,pet,sho
4243464164,website,http://stores.unleashedbypetco.com/md/hyattsville/neighborhood-pet-store-hyattsville-md-5830.html,websit
4247759661,city,Takoma Park,addr
4247759661,housenumber,7000,addr
4247759661,postcode,20912,addr
4247759661,state,MD,addr
4247759661,street,Carroll Avenue,addr
4247759661,amenity,cafe,amenit
4247759661,cuisine,gelato,cuisin
4247759661,name,Dolci Gelati,nam
4247759662,city,Washington,addr
4247759662,housenumber,235,addr
4247759662,postcode,20012,addr
4247759662,state,DC,addr
4247759662,street,Carroll Street Northwest,addr
4247759662,amenity,restaurant,amenit
4247759662,name,Busboys and Poets,nam
4247759662,wheelchair,yes,toilets
4247759662,wheelchair,yes,wheelchai
4256192214,city,Silver Spring,addr
4256192214,housenumber,1305,addr
4256192214,postcode,20910,addr
4256192214,state,MD,addr
4256192214,street,East-West Highway,addr
4256192214,name,NOAA Science Center,nam
4263355035,highway,stop,highwa
4263355036,highway,stop,highwa
4274252215,highway,stop,highwa
4288701293,amenity,cafe,amenit
4288701293,cuisine,coffee_shop,cuisin
4288701293,name,BRBean cafe,nam
4288701293,phone,+1-301-405-4102,phon
4288701294,amenity,cafe,amenit
4288701294,cuisine,coffee_shop,cuisin
4288701294,name,Physics cafe,nam
4288701294,phone,+1-301-314-7466,phon
4288701295,amenity,cafe,amenit
4288701295,cuisine,coffee_shop,cuisin
4288701295,name,Bytes Cafe,nam
4288701295,phone,+1-301-314-9328,phon
4288701296,amenity,cafe,amenit
4288701296,cuisine,coffee_shop,cuisin
4288701296,name,Kim Kafe,nam
4288701296,phone,+1-301-314-8981,phon
4288701297,amenity,cafe,amenit
4288701297,cuisine,smoothies,cuisin
4288701297,name,Sneakers cafe,nam
4288701297,phone,+1-301-314-460,phon
4288701298,amenity,cafe,amenit
4288701298,cuisine,coffee_shop,cuisin
4288701298,name,Applause cafe,nam
4288701298,phone,+1-301-314-6592,phon
4288701299,amenity,cafe,amenit
4288701299,cuisine,coffee_shop,cuisin
4288701299,name,Footnotes Cafe,nam
4288701299,phone,+1-301-314-0371,phon
4288701300,amenity,cafe,amenit
4288701300,cuisine,coffee_shop,cuisin
4288701300,name,Off the Record,nam
4288701300,phone,+1-301-314-0412,phon
4288701301,amenity,cafe,amenit
4288701301,cuisine,coffee_shop,cuisin
4288701301,name,Creative Commons cafe,nam
4288701301,phone,+1-301-314-2119,phon
4288701302,amenity,cafe,amenit
4288701302,cuisine,coffee_shop,cuisin
4288701302,name,Rudy's Cafe,nam
4288701302,phone,+1-301-314-8181,phon
4295226603,highway,traffic_signals,highwa
4303546123,name,Queen Annes,nam
4303546123,place,neighbourhood,plac
4308255532,amenity,parking_entrance,amenit
4308255535,amenity,parking_entrance,amenit
4308255536,amenity,parking_entrance,amenit
4308257771,amenity,parking_entrance,amenit
4309032013,location,entrance,locatio
4309090415,entrance,yes,entranc
4309095827,entrance,yes,entranc
4312047060,entrance,yes,entranc
4312150410,delivery,no,deliver
4312150410,outdoor_seating,no,outdoor_seatin
4312150411,city,Silver Spring,addr
4312150411,country,US,addr
4312150411,housenumber,8484,addr
4312150411,postcode,20910,addr
4312150411,street,Georgia Avenue,addr
4312150411,amenity,clinic,amenit
4312150411,name,Metro Immediate & Primary Care,nam
4312150411,operator,The GW Medical Faculty Associates,operato
4312150411,phone,301.755.6655,phon
4312150411,website,http://www.metroimmediatecare.com/,websit
4312150412,city,Silver Spring,addr
4312150412,country,US,addr
4312150412,housenumber,8412,addr
4312150412,postcode,20910,addr
4312150412,street,Georgia Avenue,addr
4312150412,name,Unleashed by Petco,nam
4312150412,opening_hours,Mo-Sa 09:00-21:00; Su 10:00-18:00,opening_hour
4312150412,phone,301-589-1235,phon
4312150412,shop,pet,sho
4312150412,website,http://stores.unleashedbypetco.com/md/silverspring/neighborhood-pet-store-silverspring-md-5834.html,websit
4312150413,city,Silver Spring,addr
4312150413,country,US,addr
4312150413,housenumber,8408B,addr
4312150413,postcode,20910,addr
4312150413,street,Georgia Avenue,addr
4312150413,email,customerservice@velatis.com,emai
4312150413,name,Velatis Caramel Company,nam
4312150413,phone,301-578-8612,phon
4312150413,shop,confectionery,sho
4312150413,website,http://www.velatis.com/,websit
4312150424,city,Silver Spring,addr
4312150424,country,US,addr
4312150424,housenumber,8484,addr
4312150424,postcode,20910,addr
4312150424,street,Georgia Avenue,addr
4312150424,name,7-Eleven,nam
4312150424,opening_hours,24/7,opening_hour
4312150424,shop,convenience,sho
4314518902,direction,backward,directio
4314518902,highway,stop,highwa
4317297196,brand,7-Eleven,bran
4317297196,wikidata,Q259340,brand
4317297196,wikipedia,en:7-Eleven,brand
4317297196,name,7-Eleven,nam
4317297196,shop,convenience,sho
4328525157,authority,mht,authorit
4328525157,historic,marker,histori
4328525157,name,Daniel Carroll of Rock Creek,nam
4331534209,barrier,swing_gate,barrie
4331534209,bicycle,yes,bicycl
4331534209,foot,yes,foo
4331534209,motor_vehicle,conditional:no= @ (PH 07:00-19:00; Sa 07:00-24:00; Su 00:00-19:00),motor_vehicl
4331534209,type,double,swing_gate
4352049948,highway,turning_circle,highwa
4382089677,amenity,theatre,amenit
4382089677,name,Concert Hall,nam
4382089677,theatre,concert_hall,theatr
4382089678,amenity,theatre,amenit
4382089678,name,Dorothy M. and Maurice C. Shapiro Music Room,nam
4382089678,theatre,concert_hall,theatr
4382089679,amenity,school,amenit
4382089679,name,Education Center,nam
4386350394,amenity,restaurant,amenit
4386350394,name,La Casita,nam
4386374718,amenity,bicycle_rental,amenit
4386374718,name,mBike - Hollywood Shopping Center,nam
4386385089,name,Kmart,nam
4386385089,shop,department_store,sho
4407146835,city,Hyattsville,addr
4407146835,housenumber,6525,addr
4407146835,postcode,20782,addr
4407146835,street,Belcrest Road,addr
4407146835,amenity,clinic,amenit
4407146835,emergency,no,emergenc
4407146835,name,Prince George's Medical Center,nam
4407146835,phone,+1 301 209 6000,phon
4426910135,amenity,fuel,amenit
4426910135,name,Shell,nam
4427298729,amenity,post_box,amenit
4427298729,name,Mailbox,nam
4427298729,operator,U.S. Postal Service,operato
4428409623,amenity,post_box,amenit
4428409623,name,Mailbox,nam
4428409623,operator,U.S. Postal Service,operato
4434078216,emergency,fire_hydrant,emergenc
4434078216,type,pillar,fire_hydrant
4436664568,highway,crossing,highwa
4436664569,highway,crossing,highwa
4436664572,highway,crossing,highwa
4436664574,highway,crossing,highwa
4436664576,highway,crossing,highwa
4449274392,amenity,bicycle_parking,amenit
4449274392,bicycle_parking,rack,bicycle_parkin
4449274392,capacity,8,capacit
4449274392,lit,yes,li
4449274393,amenity,bicycle_repair_station,amenit
4449389889,amenity,bench,amenit
4449389889,backrest,yes,backres
4449389889,material,stone,materia
4449389889,seats,3,seat
4449915556,highway,traffic_signals,highwa
4449915556,traffic_signals,signal,traffic_signal
4459013700,crossing,uncontrolled,crossin
4459013700,highway,crossing,highwa
4483700790,shop,bookmaker,sho
4483749090,postcode,20783,addr
4483749090,street,Jasmine Terrace,addr
4483749090,name,Home,nam
4483749090,en,Home,name
4483749090,tourism,guest_house,touris
4494743767,city,Silver Spring,addr
4494743767,housenumber,901,addr
4494743767,postcode,20910,addr
4494743767,state,MD,addr
4494743767,street,Wayne Avenue,addr
4494743767,name,Washington Sports Club,nam
4494743768,city,Silver Spring,addr
4494743768,housenumber,8504,addr
4494743768,postcode,20910,addr
4494743768,state,MD,addr
4494743768,street,Fenton Street,addr
4494743768,amenity,fast_food,amenit
4494743768,cuisine,burger,cuisin
4494743768,name,BurgerFi,nam
4494743768,phone,(301) 565-2100,phon
4499869688,crossing,zebra,crossin
4499869688,highway,crossing,highwa
4499869688,tactile_paving,no,tactile_pavin
4499869789,crossing,zebra,crossin
4499869789,highway,crossing,highwa
4517287251,housenumber,10433,addr
4517287251,street,Baltimore Avenue,addr
4517287251,amenity,restaurant,amenit
4517287251,name,Sardi's Pollo A La Brasa,nam
4517287251,opening_hours,Mo-Sa 10:30-22:00; Su 11:00-21:30,opening_hour
4517287251,phone,+1-301-595-3222,phon
4517287251,website,sardischicken.com,websit
4517989914,leisure,park,leisur
4533944226,railway,crossing,railwa
4533944227,railway,crossing,railwa
4540525549,city,Washington,addr
4540525549,housenumber,6400,addr
4540525549,postcode,20012,addr
4540525549,state,DC,addr
4540525549,street,Chillum Place Northwest,addr
4540525549,craft,brewery,craf
4540525549,name,3 Stars Brewing,nam
4540525549,website,http://3starsbrewing.com/,websit
4544745927,city,Silver Spring,addr
4544745927,housenumber,11160,addr
4544745927,postcode,20902,addr
4544745927,state,MD,addr
4544745927,street,Veirs Mill Road,addr
4557451395,railway,crossing,railwa
4557641520,railway,crossing,railwa
4569453387,housenumber,8206,addr
4569976954,leisure,park,leisur
4569976954,name,Pier,nam
4580507446,highway,turning_loop,highwa
4580507479,fixme,continues,fixm
4580507486,crossing,unmarked,crossin
4580507486,highway,crossing,highwa
4586840960,city,Washington,addr
4586840960,housenumber,5540,addr
4586840960,postcode,20015,addr
4586840960,state,DC,addr
4586840960,street,Connecticut Ave NW 2nd Floor,addr
4586840960,name,Real Property Management Washington DC,nam
4586840960,phone,202-813-9993,phon
4586840960,website,http://rpmwashingtondc.com,websit
4587969192,name,BP Service,nam
4587969192,shop,car_repair,sho
4620397894,city,Silver Spring,addr
4620397894,housenumber,8701,addr
4620397894,postcode,20910,addr
4620397894,state,MD,addr
4620397894,street,Georgia Avenue #404,addr
4620397894,name,The Poole Law Firm,nam
4620397894,office,lawyer,offic
4620397894,phone,301-585-3014,phon
4620397894,website,http://thepoolelawfirm.com,websit
4630049502,crossing,traffic_signals,crossin
4630049502,highway,crossing,highwa
4639719099,traffic_calming,bump,traffic_calmin
4639719100,traffic_calming,bump,traffic_calmin
4639719234,traffic_calming,bump,traffic_calmin
4646697550,city,Chevy Chase,addr
4646697550,housenumber,2805,addr
4646697550,postcode,20815,addr
4646697550,state,MD,addr
4646697550,street,Washington Avenue,addr
4646697550,name,Tuvin Associates,nam
4646697550,phone,+1301-254-8461,phon
4646697550,website,http://tuvingovernmentaffairslobbying.com,websit
4657978166,barrier,gate,barrie
4703812708,entrance,yes,entranc
4703812711,entrance,yes,entranc
4713566313,historic,boundary_stone,histori
4713566313,name,Northeast Number 3 Boundary Marker,nam
4713566313,nrhp,96001256,ref
4715252111,historic,boundary_stone,histori
4715252111,name,Northwest No. 7 Boundary Marker of the Original District of Columbia,nam
4715252111,nrhp,96001261,ref
4715252112,historic,boundary_stone,histori
4715252112,name,Northwest No. 8 Boundary Marker of the Original District of Columbia,nam
4715252112,nrhp,96001260,ref
4719256818,city,Silver Spring,addr
4719256818,housenumber,2404,addr
4719256818,postcode,20902,addr
4719256818,street,University Boulevard West,addr
4719256818,amenity,restaurant,amenit
4719256818,facebook,http://www.facebook.com/beclawscuisine,faceboo
4719256818,instagram,http://instagram.com/beclaws,instagra
4719256818,name,BeClaws,nam
4719256818,outdoor_seating,no,outdoor_seatin
4719256818,phone,+1-240-833-3428,phon
4719256818,takeaway,yes,takeawa
4719256818,website,http://www.beclaws.co/,websit
4719278718,city,Silver Spring,addr
4719278718,country,US,addr
4719278718,housenumber,8661,addr
4719278718,postcode,20910,addr
4719278718,state,MD,addr
4719278718,street,Colesville Road,addr
4719278718,unit,Suite C-153,addr
4719278718,amenity,restaurant,amenit
4719278718,cuisine,american,cuisin
4719278718,delivery,yes,deliver
4719278718,name,Not Your Average Joe's,nam
4719278718,opening_hours,"Mo 11:30-21:00, Tu-Th 11:30-22:00, Fr 11:30-23:00, Sa 12:00-23:00, Su 12:00-21:00",opening_hour
4719278718,outdoor_seating,yes,outdoor_seatin
4719278718,phone,+1-240-839-3400,phon
